 t[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],z[ft],e0,ex,ey,ez
0.00000000000000,210.000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,-5.00000000000000,0.999048221581858,0.00000000000000,0.436193873653360E-1,0.00000000000000
0.100000000000000E-1,209.703564984569,0.00000000000000,0.319717921435052,0.00000000000000,-0.534778952815209E-3,0.00000000000000,2.09067136310163,0.00000000000000,-5.18130279522491,0.999048260542705,0.00000000000000,0.436184950060720E-1,0.00000000000000
0.200000000000000E-1,209.407612767486,0.00000000000000,0.636408623956549,0.00000000000000,-0.212209659086672E-2,0.00000000000000,4.17867087946178,0.00000000000000,-5.35916270986692,0.999048531385512,0.00000000000000,0.436122911167386E-1,0.00000000000000
0.300000000000000E-1,209.111887642521,0.00000000000000,0.947917859663184,0.00000000000000,-0.473132253522985E-2,0.00000000000000,6.26400119900286,0.00000000000000,-5.53358799130391,0.999049260237953,0.00000000000000,0.435955917266705E-1,0.00000000000000
0.400000000000000E-1,208.816164112925,0.00000000000000,1.25217586313605,0.00000000000000,-0.832534183485809E-2,0.00000000000000,8.34666231591517,0.00000000000000,-5.70458658289976,0.999050665247031,0.00000000000000,0.435633822087336E-1,0.00000000000000
0.500000000000000E-1,208.520252238213,0.00000000000000,1.54721001365436,0.00000000000000,-0.128609740180916E-1,0.00000000000000,10.4266517825959,0.00000000000000,-5.87216612856588,0.999052954579030,0.00000000000000,0.435108486117003E-1,0.00000000000000
0.600000000000000E-1,208.224001853398,0.00000000000000,1.83115653577496,0.00000000000000,-0.182894250878418E-1,0.00000000000000,12.5039649850312,0.00000000000000,-6.03633398228435,0.999056324324659,0.00000000000000,0.434334068074547E-1,0.00000000000000
0.700000000000000E-1,207.927305586045,0.00000000000000,2.10227115732382,0.00000000000000,-0.245567686551960E-1,0.00000000000000,14.5785954703251,0.00000000000000,-6.19709722152876,0.999060956362602,0.00000000000000,0.433267293000860E-1,0.00000000000000
0.800000000000000E-1,207.630100632952,0.00000000000000,2.35893865135459,0.00000000000000,-0.316044521413514E-1,0.00000000000000,16.6505353159724,0.00000000000000,-6.35446266350653,0.999067016237968,0.00000000000000,0.431867695638708E-1,0.00000000000000
0.900000000000000E-1,207.332369294280,0.00000000000000,2.59968119845231,0.00000000000000,-0.393698237449693E-1,0.00000000000000,18.7197755296982,0.00000000000000,-6.50843688316873,0.999074651113533,0.00000000000000,0.430097837982509E-1,0.00000000000000
0.100000000000000,207.034138297562,0.00000000000000,2.82316551767625,0.00000000000000,-0.477866756840370E-1,0.00000000000000,20.7863064682580,0.00000000000000,-6.65902623198938,0.999083987851184,0.00000000000000,0.427923500099679E-1,0.00000000000000
0.110000000000000,206.735476976240,0.00000000000000,3.02820872809600,0.00000000000000,-0.567857990891493E-1,0.00000000000000,22.8501182635022,0.00000000000000,-6.80623685659914,0.999095131278711,0.00000000000000,0.425313843552644E-1,0.00000000000000
0.120000000000000,206.436494396372,0.00000000000000,3.21378291782667,0.00000000000000,-0.662955458572315E-1,0.00000000000000,24.9112012442449,0.00000000000000,-6.95007471646571,0.999108162693120,0.00000000000000,0.422241546981964E-1,0.00000000000000
0.130000000000000,206.137335550145,0.00000000000000,3.37901841319211,0.00000000000000,-0.762423927766584E-1,0.00000000000000,26.9695463430297,0.00000000000000,-7.09054559993858,0.999123138646200,0.00000000000000,0.418682913642977E-1,0.00000000000000
0.140000000000000,205.838176755317,0.00000000000000,3.52320575657959,0.00000000000000,-0.865515033087510E-1,0.00000000000000,29.0251454777028,0.00000000000000,-7.22765513811410,0.999140090051326,0.00000000000000,0.414617950917331E-1,0.00000000000000
0.150000000000000,205.539220415214,0.00000000000000,3.64579641713820,0.00000000000000,-0.971472825557632E-1,0.00000000000000,31.0779918987794,0.00000000000000,-7.36140881612255,0.999159021642696,0.00000000000000,0.410030422043486E-1,0.00000000000000
0.160000000000000,205.240689304328,0.00000000000000,3.74640227318655,0.00000000000000,-0.107953921157591,0.00000000000000,33.1280804948492,0.00000000000000,-7.49181198158691,0.999179911809622,0.00000000000000,0.404907870523228E-1,0.00000000000000
0.170000000000000,204.942820549727,0.00000000000000,3.82479391856710,0.00000000000000,-0.118895924131652,0.00000000000000,35.1754080496948,0.00000000000000,-7.61886985014792,0.999202712819412,0.00000000000000,0.399241617861712E-1,0.00000000000000
0.180000000000000,204.645859478641,0.00000000000000,3.88089785683010,0.00000000000000,-0.129898620993524,0.00000000000000,37.2199734463218,0.00000000000000,-7.74258750808738,0.999227351433071,0.00000000000000,0.393026735483827E-1,0.00000000000000
0.190000000000000,204.350053497968,0.00000000000000,3.91479265676747,0.00000000000000,-0.140888653859124,0.00000000000000,39.2617778146870,0.00000000000000,-7.86296991220774,0.999253729908783,0.00000000000000,0.386261991837848E-1,0.00000000000000
0.200000000000000,204.055646162529,0.00000000000000,3.92670415027131,0.00000000000000,-0.151794440620601,0.00000000000000,41.3008246215086,0.00000000000000,-7.98002188723683,0.999281727379149,0.00000000000000,0.378949775846883E-1,0.00000000000000
0.210000000000000,203.762871576090,0.00000000000000,3.91699975870291,0.00000000000000,-0.162546610695433,0.00000000000000,43.3371197021062,0.00000000000000,-8.09374812112038,0.999311201579715,0.00000000000000,0.371095997998736E-1,0.00000000000000
0.220000000000000,203.471949253300,0.00000000000000,3.88618203696987,0.00000000000000,-0.173078411259556,0.00000000000000,45.3706712357054,0.00000000000000,-8.20415315863901,0.999341990898601,0.00000000000000,0.362709970475170E-1,0.00000000000000
0.230000000000000,203.183079552177,0.00000000000000,3.83488152546389,0.00000000000000,-0.183326082279642,0.00000000000000,47.4014896670228,0.00000000000000,-8.31124139384024,0.999373916710246,0.00000000000000,0.353804267812402E-1,0.00000000000000
0.240000000000000,202.896439766462,0.00000000000000,3.76384899913061,0.00000000000000,-0.193229199047204,0.00000000000000,49.4295875781804,0.00000000000000,-8.41501706180932,0.999406785950500,0.00000000000000,0.344394569656801E-1,0.00000000000000
0.250000000000000,202.612180945684,0.00000000000000,3.67394720051004,0.00000000000000,-0.202730981279983,0.00000000000000,51.4549795160692,0.00000000000000,-8.51548423031504,0.999440393885699,0.00000000000000,0.334499487234233E-1,0.00000000000000
0.260000000000000,202.330425488750,0.00000000000000,3.56614213992525,0.00000000000000,-0.211778568188181,0.00000000000000,53.4776817811702,0.00000000000000,-8.61264679186012,0.999474527024935,0.00000000000000,0.324140375189759E-1,0.00000000000000
0.270000000000000,202.051265534958,0.00000000000000,3.44149404145361,0.00000000000000,-0.220323259200480,0.00000000000000,55.4977121845242,0.00000000000000,-8.70650845664087,0.999508966122619,0.00000000000000,0.313341130478085E-1,0.00000000000000
0.280000000000000,201.774762155070,0.00000000000000,3.30114800823157,0.00000000000000,-0.228320720305561,0.00000000000000,57.5150897800311,0.00000000000000,-8.79707274688003,0.999543489217470,0.00000000000000,0.302127979995952E-1,0.00000000000000
0.290000000000000,201.500945324913,0.00000000000000,3.14632447534750,0.00000000000000,-0.235731156189121,0.00000000000000,59.5298345795372,0.00000000000000,-8.88434299294221,0.999577874654446,0.00000000000000,0.290529258647314E-1,0.00000000000000
0.300000000000000,201.229814645441,0.00000000000000,2.97830951335740,0.00000000000000,-0.242519448535802,0.00000000000000,61.5419672582521,0.00000000000000,-8.96832233157551,0.999611904037533,0.00000000000000,0.278575179522260E-1,0.00000000000000
0.310000000000000,200.961340756473,0.00000000000000,2.79844504055948,0.00000000000000,-0.248655261023251,0.00000000000000,63.5515088579245,0.00000000000000,-9.04901370654873,0.999645365063921,0.00000000000000,0.266297597852732E-1,0.00000000000000
0.320000000000000,200.695467376851,0.00000000000000,2.60811899777569,0.00000000000000,-0.254113111665933,0.00000000000000,65.5584804949209,0.00000000000000,-9.12641987187344,0.999678054193555,0.00000000000000,0.253729770383422E-1,0.00000000000000
0.330000000000000,200.432113891654,0.00000000000000,2.40875553563905,0.00000000000000,-0.258872413274315,0.00000000000000,67.5629030799003,0.00000000000000,-9.20054339771743,0.999709779112488,0.00000000000000,0.240906111765819E-1,0.00000000000000
0.340000000000000,200.171178397529,0.00000000000000,2.20180526134302,0.00000000000000,-0.262917482885899,0.00000000000000,69.5647970551878,0.00000000000000,-9.27138667903250,0.999740360953524,0.00000000000000,0.227861949548075E-1,0.00000000000000
0.350000000000000,199.912541110231,0.00000000000000,1.98873558948220,0.00000000000000,-0.266237521103724,0.00000000000000,71.5641821552383,0.00000000000000,-9.33895194683875,0.999769636243368,0.00000000000000,0.214633279293566E-1,0.00000000000000
0.360000000000000,199.656068034139,0.00000000000000,1.77102123995523,0.00000000000000,-0.268826562350291,0.00000000000000,73.5610771947722,0.00000000000000,-9.40324128203076,0.999797458551618,0.00000000000000,0.201256521317150E-1,0.00000000000000
0.370000000000000,199.401614791763,0.00000000000000,1.55013492482042,0.00000000000000,-0.270683397114901,0.00000000000000,75.5554998882794,0.00000000000000,-9.46425663150111,0.999823699823352,0.00000000000000,0.187768280480116E-1,0.00000000000000
