   0.0000000000000000      ,   2.4361707435531600E-028
   1.9174759848570515E-005 ,   24.133700059090099     
   3.8349519697141029E-005 ,   24.750915142914437     
   5.7524279545711551E-005 ,   24.182681689402656     
   7.6699039394282058E-005 ,   22.822315254210800     
   9.5873799242852573E-005 ,   23.824560365737891     
   1.1504855909142310E-004 ,   24.977386111802538     
   1.3422331893999360E-004 ,   24.158853023118379     
   1.5339807878856412E-004 ,   23.622575157462443     
   1.7257283863713463E-004 ,   24.588471108507779     
   1.9174759848570515E-004 ,   23.756522207776580     
   2.1092235833427569E-004 ,   24.622975174603770     
   2.3009711818284620E-004 ,   24.779147971747996     
   2.4927187803141669E-004 ,   24.772043307921948     
   2.6844663787998720E-004 ,   24.869177424550266     
   2.8762139772855772E-004 ,   24.860645776727402     
   3.0679615757712823E-004 ,   24.461075308317415     
   3.2597091742569880E-004 ,   23.800878606537019     
   3.4514567727426926E-004 ,   25.424397908217045     
   3.6432043712283978E-004 ,   23.442459305066670     
   3.8349519697141029E-004 ,   23.403299365639331     
   4.0266995681998081E-004 ,   24.307514186772590     
   4.2184471666855138E-004 ,   23.912215273033166     
   4.4101947651712189E-004 ,   23.249906869876597     
   4.6019423636569241E-004 ,   23.877757171955761     
   4.7936899621426287E-004 ,   24.792929203537852     
   4.9854375606283338E-004 ,   23.867045017167399     
   5.1771851591140389E-004 ,   25.528940346811957     
   5.3689327575997441E-004 ,   24.212661811169767     
   5.5606803560854503E-004 ,   23.877635140571694     
   5.7524279545711544E-004 ,   23.961270643921665     
   5.9441755530568595E-004 ,   22.739052815574574     
   6.1359231515425647E-004 ,   24.632492373780835     
   6.3276707500282698E-004 ,   24.916592660698864     
   6.5194183485139761E-004 ,   23.726958515340961     
   6.7111659469996801E-004 ,   25.603436597860153     
   6.9029135454853853E-004 ,   25.083039122005555     
   7.0946611439710904E-004 ,   24.421396039637305     
   7.2864087424567956E-004 ,   25.852576719745691     
   7.4781563409425018E-004 ,   23.604820430022084     
   7.6699039394282058E-004 ,   25.638738506602717     
   7.8616515379139121E-004 ,   24.638979595829323     
   8.0533991363996161E-004 ,   23.817251389402465     
   8.2451467348853213E-004 ,   24.154471198688945     
   8.4368943333710275E-004 ,   22.820902987820148     
   8.6286419318567316E-004 ,   24.095267058021314     
   8.8203895303424378E-004 ,   23.142136946399958     
   9.0121371288281419E-004 ,   25.464572458557917     
   9.2038847273138481E-004 ,   23.537697690757916     
   9.3956323257995532E-004 ,   23.867946352124349     
   9.5873799242852573E-004 ,   24.367136785296985     
   9.7791275227709635E-004 ,   23.179314230919715     
   9.9708751212566676E-004 ,   23.915135269362914     
   1.0162622719742374E-003 ,   23.451669980965256     
   1.0354370318228078E-003 ,   25.776292244340961     
   1.0546117916713782E-003 ,   24.827937395789171     
   1.0737865515199488E-003 ,   24.066003468743727     
   1.0929613113685194E-003 ,   23.835836479384831     
   1.1121360712170901E-003 ,   24.896775770543027     
   1.1313108310656605E-003 ,   24.622163655189681     
   1.1504855909142309E-003 ,   25.756698164256964     
   1.1696603507628015E-003 ,   23.955496117345703     
   1.1888351106113719E-003 ,   24.427297567707075     
   1.2080098704599425E-003 ,   23.691578717905859     
   1.2271846303085129E-003 ,   23.914804152613772     
   1.2463593901570836E-003 ,   24.212413912579262     
   1.2655341500056540E-003 ,   24.798667590277166     
   1.2847089098542246E-003 ,   24.129973509987114     
   1.3038836697027952E-003 ,   24.143268662396668     
   1.3230584295513656E-003 ,   24.654899166779277     
   1.3422331893999360E-003 ,   23.750604763921960     
   1.3614079492485066E-003 ,   25.062986377046357     
   1.3805827090970771E-003 ,   24.030255490066651     
   1.3997574689456477E-003 ,   24.393124445251875     
   1.4189322287942181E-003 ,   25.333113402092767     
   1.4381069886427885E-003 ,   24.285471685641799     
